,TransactionId,UserId,VisitYear,VisitMonth,VisitMode,Rating,user_continent_id,user_region_id,user_country_id,user_city_id,AttractionId,AttractionCityId,AttractionTypeId,attraction_countryid,attraction_regionid,attraction_continentid
356,770,54424,2019,11,2,5,3,12,76,2488.0,640,1,63,1,1,1
357,771,27001,2019,10,5,4,3,14,101,3230.0,640,1,63,1,1,1
358,772,20211,2019,11,4,5,4,16,115,447.0,640,1,63,1,1,1
359,777,2449,2019,11,2,4,5,17,130,6117.0,640,1,63,1,1,1
360,780,56064,2019,11,4,5,4,15,109,3981.0,640,1,63,1,1,1
361,782,18783,2019,11,2,3,3,14,106,3551.0,640,1,63,1,1,1
362,785,46208,2019,11,2,4,5,19,141,6416.0,640,1,63,1,1,1
363,787,41136,2019,11,2,5,5,21,163,7963.0,640,1,63,1,1,1
364,788,70751,2019,11,2,4,2,8,51,1366.0,640,1,63,1,1,1
365,792,86510,2019,11,2,4,5,21,162,7683.0,640,1,63,1,1,1
366,793,46093,2019,11,2,5,5,21,163,426.0,640,1,63,1,1,1
367,795,73421,2019,11,5,4,4,15,109,1434.0,640,1,63,1,1,1
368,797,21907,2019,10,5,5,2,8,51,1783.0,640,1,63,1,1,1
369,802,54148,2019,2,3,5,3,14,101,3013.0,640,1,63,1,1,1
370,806,26141,2019,11,2,5,2,8,51,1447.0,640,1,63,1,1,1
371,813,70273,2019,11,2,5,4,15,109,535.0,640,1,63,1,1,1
372,814,63138,2019,10,2,5,2,8,51,765.0,640,1,63,1,1,1
373,815,57016,2019,11,2,5,5,18,138,6355.0,640,1,63,1,1,1
374,816,9624,2019,11,2,5,5,19,141,6502.0,640,1,63,1,1,1
375,819,10723,2019,11,2,5,4,15,109,3687.0,640,1,63,1,1,1
376,824,86375,2019,10,4,5,4,15,109,535.0,640,1,63,1,1,1
377,825,34781,2019,10,2,5,5,21,163,1346.0,640,1,63,1,1,1
378,826,83171,2019,10,4,5,2,8,51,1169.0,640,1,63,1,1,1
379,829,64335,2019,10,2,4,5,21,160,7580.0,640,1,63,1,1,1
380,830,73509,2019,10,4,4,2,8,51,707.0,640,1,63,1,1,1
381,832,85910,2019,10,2,3,5,21,163,8589.0,640,1,63,1,1,1
382,834,9694,2019,10,3,5,5,21,159,7402.0,640,1,63,1,1,1
383,835,28545,2019,10,2,4,5,21,160,7580.0,640,1,63,1,1,1
384,837,36962,2019,10,2,5,1,4,22,142.0,640,1,63,1,1,1
385,838,82189,2019,10,2,5,4,15,109,3915.0,640,1,63,1,1,1
386,839,66378,2019,10,2,5,2,8,51,1919.0,640,1,63,1,1,1
387,840,29051,2019,10,2,4,5,17,121,2043.0,640,1,63,1,1,1
388,846,35119,2019,10,2,2,5,21,163,8639.0,640,1,63,1,1,1
389,847,65681,2019,10,4,3,5,21,162,7791.0,640,1,63,1,1,1
390,849,49821,2019,10,2,5,5,21,163,8713.0,640,1,63,1,1,1
391,850,10389,2019,9,2,4,3,13,93,2708.0,640,1,63,1,1,1
392,851,7246,2019,9,4,5,5,20,156,7035.0,640,1,63,1,1,1
393,853,61195,2019,10,3,5,5,21,163,8515.0,640,1,63,1,1,1
394,854,88085,2019,10,2,2,5,21,162,7857.0,640,1,63,1,1,1
395,858,9956,2019,10,4,5,1,4,22,106.0,640,1,63,1,1,1
396,860,24782,2019,10,2,5,2,8,48,554.0,640,1,63,1,1,1
397,865,58334,2019,10,2,5,3,12,89,2617.0,640,1,63,1,1,1
398,870,6032,2019,10,2,5,5,17,131,6155.0,640,1,63,1,1,1
399,872,11927,2019,10,4,3,3,14,108,3667.0,640,1,63,1,1,1
400,874,40692,2019,10,2,5,5,21,163,8199.0,640,1,63,1,1,1
401,878,8302,2019,10,4,4,2,8,48,570.0,640,1,63,1,1,1
402,880,71914,2019,10,2,4,5,20,150,692.0,640,1,63,1,1,1
403,883,51251,2019,10,3,3,5,17,135,6314.0,640,1,63,1,1,1
404,884,17352,2019,10,3,4,3,12,89,2617.0,640,1,63,1,1,1
405,886,43865,2019,10,2,4,3,12,89,2625.0,640,1,63,1,1,1
406,887,60790,2019,10,2,4,5,21,163,426.0,640,1,63,1,1,1
407,889,56045,2019,10,2,5,4,15,109,3687.0,640,1,63,1,1,1
408,890,65680,2019,9,3,2,3,14,106,3551.0,640,1,63,1,1,1
409,893,37087,2019,10,2,4,5,21,163,781.0,640,1,63,1,1,1
410,894,49782,2019,10,2,4,5,21,163,8810.0,640,1,63,1,1,1
411,895,13579,2019,10,5,5,5,17,125,6008.0,640,1,63,1,1,1
412,896,2108,2019,10,5,4,5,21,163,4121.0,640,1,63,1,1,1
413,900,9406,2019,10,3,4,3,12,86,2564.0,640,1,63,1,1,1
414,902,71386,2019,10,2,5,5,21,163,8920.0,640,1,63,1,1,1
415,903,14379,2019,10,3,4,5,20,157,270.0,640,1,63,1,1,1
416,904,71725,2019,10,4,5,2,8,51,1952.0,640,1,63,1,1,1
417,905,71189,2019,10,2,5,5,21,163,426.0,640,1,63,1,1,1
418,907,20413,2019,10,2,5,5,21,163,426.0,640,1,63,1,1,1
419,908,28978,2019,10,5,4,3,14,105,3524.0,640,1,63,1,1,1
420,910,53872,2019,10,2,5,5,21,163,1396.0,640,1,63,1,1,1
421,911,75539,2019,10,4,5,3,13,96,2947.0,640,1,63,1,1,1
422,914,84262,2019,10,4,5,5,19,142,6512.0,640,1,63,1,1,1
423,917,69566,2019,10,3,4,4,15,109,1434.0,640,1,63,1,1,1
424,918,4217,2019,10,2,4,5,21,163,8902.0,640,1,63,1,1,1
425,919,26333,2019,10,5,5,3,14,101,3098.0,640,1,63,1,1,1
426,921,67211,2019,10,2,5,3,13,93,2822.0,640,1,63,1,1,1
427,922,80948,2019,10,3,4,4,15,109,535.0,640,1,63,1,1,1
428,923,5716,2019,10,2,5,5,21,163,8687.0,640,1,63,1,1,1
429,926,66941,2019,10,2,5,5,21,163,8945.0,640,1,63,1,1,1
430,929,40884,2019,10,4,4,5,21,163,8712.0,640,1,63,1,1,1
431,930,10654,2019,10,3,4,4,15,109,4681.0,640,1,63,1,1,1
432,931,22737,2019,10,2,5,5,21,163,8928.0,640,1,63,1,1,1
433,933,38667,2019,10,2,5,1,4,22,110.0,640,1,63,1,1,1
434,934,59662,2019,10,4,5,3,14,106,3551.0,640,1,63,1,1,1
435,935,29058,2019,10,2,1,4,15,109,5015.0,640,1,63,1,1,1
436,936,60526,2019,10,2,3,4,15,109,3915.0,640,1,63,1,1,1
437,939,8950,2019,10,2,5,5,21,163,9009.0,640,1,63,1,1,1
438,941,49649,2019,10,3,5,3,13,93,2819.0,640,1,63,1,1,1
439,942,77383,2019,10,3,5,5,21,163,426.0,640,1,63,1,1,1
440,943,14126,2019,10,5,3,4,15,109,4451.0,640,1,63,1,1,1
441,947,58656,2019,10,4,5,2,8,51,1327.0,640,1,63,1,1,1
442,949,16491,2019,10,2,1,4,15,109,4303.0,640,1,63,1,1,1
443,950,31295,2019,10,2,3,5,21,162,7635.0,640,1,63,1,1,1
444,951,11384,2019,10,3,5,3,12,86,2564.0,640,1,63,1,1,1
445,953,57986,2019,10,4,5,2,8,51,1970.0,640,1,63,1,1,1
446,956,70516,2019,10,4,4,2,8,51,1100.0,640,1,63,1,1,1
447,963,49083,2019,10,4,5,4,15,109,5420.0,640,1,63,1,1,1
448,964,21736,2019,10,3,5,4,15,109,535.0,640,1,63,1,1,1
449,966,22247,2019,8,4,4,3,13,93,2819.0,640,1,63,1,1,1
450,969,87304,2019,9,2,4,5,21,163,5097.0,640,1,63,1,1,1
451,970,79692,2019,10,2,3,3,13,93,2856.0,640,1,63,1,1,1
452,973,83606,2019,9,2,4,2,8,48,334.0,640,1,63,1,1,1
453,974,73172,2019,10,2,5,5,21,163,426.0,640,1,63,1,1,1
454,979,3832,2019,10,4,4,3,13,93,2835.0,640,1,63,1,1,1
455,982,41256,2019,10,2,5,2,8,50,615.0,640,1,63,1,1,1
456,985,4804,2019,10,2,5,3,14,105,3448.0,640,1,63,1,1,1
457,989,4428,2019,9,3,4,4,15,109,535.0,640,1,63,1,1,1
458,990,36927,2019,10,2,3,5,21,163,426.0,640,1,63,1,1,1
459,993,82987,2019,10,2,5,5,21,163,8688.0,640,1,63,1,1,1
460,998,47578,2019,10,5,5,2,8,51,1436.0,640,1,63,1,1,1
461,1000,72453,2019,10,5,5,5,21,163,9007.0,640,1,63,1,1,1
462,1003,58233,2019,10,5,3,2,8,51,1936.0,640,1,63,1,1,1
463,1005,36818,2019,10,4,4,5,21,163,359.0,640,1,63,1,1,1
464,1006,44851,2019,9,2,4,5,21,163,8582.0,640,1,63,1,1,1
465,1008,65965,2019,10,2,5,5,17,128,6065.0,640,1,63,1,1,1
466,1011,42866,2019,8,2,3,2,8,51,842.0,640,1,63,1,1,1
467,1012,42699,2019,10,2,3,3,14,105,3503.0,640,1,63,1,1,1
468,1013,7203,2019,10,2,4,5,20,151,6843.0,640,1,63,1,1,1
469,1015,52708,2019,9,2,4,5,21,163,8648.0,640,1,63,1,1,1
470,1016,63259,2019,10,2,5,5,21,163,426.0,640,1,63,1,1,1
471,1021,40176,2019,10,2,4,1,2,7,24.0,640,1,63,1,1,1
472,1022,18444,2019,10,2,5,5,21,158,7238.0,640,1,63,1,1,1
473,1023,28072,2019,9,2,5,3,14,101,3013.0,640,1,63,1,1,1
474,1025,84861,2018,11,4,4,4,15,109,4940.0,640,1,63,1,1,1
475,1029,56772,2019,10,2,5,3,11,69,2298.0,640,1,63,1,1,1
476,1030,24984,2019,9,2,5,2,8,51,1631.0,640,1,63,1,1,1
477,1032,57915,2019,10,5,5,2,8,48,335.0,640,1,63,1,1,1
478,1033,67364,2019,9,3,5,2,8,51,1804.0,640,1,63,1,1,1
479,1037,61692,2019,10,5,5,5,18,138,6357.0,640,1,63,1,1,1
480,1038,40702,2019,10,2,5,3,11,69,2282.0,640,1,63,1,1,1
481,1041,69921,2019,9,2,5,5,17,125,5967.0,640,1,63,1,1,1
482,1042,34075,2019,9,2,5,5,17,125,5871.0,640,1,63,1,1,1
483,1043,70749,2019,9,5,5,2,8,51,1407.0,640,1,63,1,1,1
484,1046,69213,2019,9,2,3,3,13,97,2973.0,640,1,63,1,1,1
485,1047,42847,2019,9,2,3,2,8,51,1431.0,640,1,63,1,1,1
486,1048,55877,2019,9,2,5,5,20,151,6897.0,640,1,63,1,1,1
487,1049,10530,2019,9,4,5,3,14,101,3285.0,640,1,63,1,1,1
488,1050,85786,2019,9,3,3,5,21,163,8513.0,640,1,63,1,1,1
489,1051,37950,2019,9,2,5,5,21,163,8328.0,640,1,63,1,1,1
490,1052,8425,2019,9,2,5,5,21,163,7971.0,640,1,63,1,1,1
491,1054,85609,2019,9,3,4,2,8,51,1451.0,640,1,63,1,1,1
492,1055,67329,2019,9,2,5,5,21,163,8886.0,640,1,63,1,1,1
493,1056,73551,2019,9,3,4,4,15,109,4940.0,640,1,63,1,1,1
494,1058,43829,2019,9,2,4,5,21,162,7671.0,640,1,63,1,1,1
495,1059,79132,2019,9,2,5,2,8,51,1018.0,640,1,63,1,1,1
496,1060,10563,2019,9,5,5,5,20,155,7009.0,640,1,63,1,1,1
497,1061,17831,2019,9,4,5,5,18,138,6355.0,640,1,63,1,1,1
498,1062,78418,2019,9,2,5,5,21,163,8990.0,640,1,63,1,1,1
499,1069,64450,2019,9,3,5,5,17,130,6120.0,640,1,63,1,1,1
500,1071,62605,2019,9,5,3,4,16,115,5518.0,640,1,63,1,1,1
501,1073,13403,2019,9,2,5,3,12,89,2628.0,640,1,63,1,1,1
502,1074,17496,2019,9,2,5,2,8,51,1149.0,640,1,63,1,1,1
503,1075,52020,2019,9,2,5,3,14,101,3146.0,640,1,63,1,1,1
504,1076,74930,2019,9,4,5,4,15,109,1434.0,640,1,63,1,1,1
505,1079,38489,2019,9,2,4,5,21,163,1228.0,640,1,63,1,1,1
506,1080,76788,2019,9,2,4,5,21,163,8510.0,640,1,63,1,1,1
507,1082,13737,2019,9,2,3,4,15,109,4642.0,640,1,63,1,1,1
508,1084,51768,2019,9,2,4,5,17,126,6039.0,640,1,63,1,1,1
509,1085,63748,2019,9,3,4,4,15,109,4940.0,640,1,63,1,1,1
510,1088,27005,2019,9,2,5,5,20,157,7104.0,640,1,63,1,1,1
511,1093,54937,2019,4,2,5,3,11,71,2416.0,640,1,63,1,1,1
512,1095,60162,2019,9,2,4,4,15,109,1434.0,640,1,63,1,1,1
513,1097,6742,2019,9,2,5,3,12,88,2592.0,640,1,63,1,1,1
514,1100,35305,2019,9,2,5,5,20,151,6870.0,640,1,63,1,1,1
515,1101,86362,2019,9,2,5,5,17,125,1147.0,640,1,63,1,1,1
516,1102,40403,2019,9,2,5,3,14,106,3551.0,640,1,63,1,1,1
517,1103,72153,2019,9,3,5,4,15,109,1434.0,640,1,63,1,1,1
518,1110,28619,2019,9,2,5,4,15,109,3750.0,640,1,63,1,1,1
519,1112,56338,2019,9,2,5,2,8,51,684.0,640,1,63,1,1,1
520,1116,13488,2019,9,2,5,3,13,93,2856.0,640,1,63,1,1,1
521,1118,6384,2019,9,2,5,5,21,163,4575.0,640,1,63,1,1,1
522,1119,46497,2019,9,2,5,5,21,163,8367.0,640,1,63,1,1,1
523,1120,36596,2019,9,3,4,5,21,162,7857.0,640,1,63,1,1,1
524,1127,60491,2019,9,5,5,3,13,93,2905.0,640,1,63,1,1,1
525,1129,45981,2019,9,2,5,5,21,163,9031.0,640,1,63,1,1,1
526,1130,77099,2019,9,3,4,5,21,163,426.0,640,1,63,1,1,1
527,1131,63124,2019,9,2,3,4,15,109,535.0,640,1,63,1,1,1
528,1132,44141,2019,9,4,5,5,21,163,8906.0,640,1,63,1,1,1
529,1135,65810,2019,9,2,5,5,21,163,1396.0,640,1,63,1,1,1
530,1136,68578,2019,9,3,4,3,12,86,2564.0,640,1,63,1,1,1
531,1139,69085,2019,9,4,5,3,14,108,3676.0,640,1,63,1,1,1
532,1140,86747,2019,9,2,5,2,8,51,1847.0,640,1,63,1,1,1
533,1141,58004,2019,9,2,3,4,15,109,3687.0,640,1,63,1,1,1
534,1142,15335,2019,9,2,4,5,17,125,5854.0,640,1,63,1,1,1
535,1143,2893,2019,9,3,5,3,11,73,2431.0,640,1,63,1,1,1
536,1145,49656,2019,9,2,4,1,4,22,136.0,640,1,63,1,1,1
537,1147,49920,2019,9,2,5,5,20,157,7071.0,640,1,63,1,1,1
538,1149,3655,2019,9,2,5,5,21,163,426.0,640,1,63,1,1,1
539,1151,46918,2019,9,2,4,4,15,109,4043.0,640,1,63,1,1,1
540,1152,14468,2019,9,5,5,5,21,163,9009.0,640,1,63,1,1,1
541,1153,5300,2019,9,2,3,5,21,163,8033.0,640,1,63,1,1,1
542,1155,78022,2019,9,3,4,3,11,71,2395.0,640,1,63,1,1,1
543,1156,59527,2019,9,4,4,4,16,115,5673.0,640,1,63,1,1,1
544,1158,64321,2019,9,2,5,5,21,163,4341.0,640,1,63,1,1,1
545,1159,12949,2019,9,3,4,3,14,101,3013.0,640,1,63,1,1,1
546,1162,54243,2019,9,2,3,5,17,125,4376.0,640,1,63,1,1,1
547,1163,56369,2019,9,2,5,5,21,163,8677.0,640,1,63,1,1,1
548,1166,66690,2019,9,2,5,5,21,163,743.0,640,1,63,1,1,1
549,1167,2928,2019,9,2,4,5,21,163,1346.0,640,1,63,1,1,1
550,1168,70854,2019,9,2,4,2,8,48,418.0,640,1,63,1,1,1
551,1169,24059,2019,9,4,5,4,16,115,5506.0,640,1,63,1,1,1
552,1170,43264,2019,9,3,5,2,8,51,1339.0,640,1,63,1,1,1
553,1171,51728,2019,9,4,5,5,21,163,8068.0,640,1,63,1,1,1
554,1172,68733,2019,9,2,5,5,21,163,8985.0,640,1,63,1,1,1
555,1173,44773,2019,9,2,5,5,21,163,426.0,640,1,63,1,1,1
556,1174,38501,2019,9,2,4,5,21,163,8687.0,640,1,63,1,1,1
557,1176,82171,2019,9,2,5,5,21,163,9084.0,640,1,63,1,1,1
558,1177,84558,2019,8,2,4,5,21,163,5326.0,640,1,63,1,1,1
559,1179,19237,2019,8,3,4,3,14,106,3551.0,640,1,63,1,1,1
560,1180,45570,2019,9,2,3,3,11,73,2445.0,640,1,63,1,1,1
561,1181,85584,2019,9,2,4,5,21,163,5170.0,640,1,63,1,1,1
562,1183,31508,2019,9,2,5,5,21,163,1840.0,640,1,63,1,1,1
563,1184,59207,2019,8,4,3,2,8,51,1552.0,640,1,63,1,1,1
564,1186,62830,2019,9,2,4,5,17,132,6156.0,640,1,63,1,1,1
565,1187,24295,2019,9,4,5,3,11,73,2448.0,640,1,63,1,1,1
566,1188,7966,2019,9,2,5,5,21,163,8959.0,640,1,63,1,1,1
567,1190,19072,2019,9,2,5,5,20,151,6900.0,640,1,63,1,1,1
568,1191,72803,2019,9,5,4,2,8,51,848.0,640,1,63,1,1,1
569,1194,87935,2019,9,2,3,3,14,106,3551.0,640,1,63,1,1,1
570,1198,29822,2019,9,4,4,4,15,109,4940.0,640,1,63,1,1,1
571,1199,24887,2019,9,2,5,3,14,106,3551.0,640,1,63,1,1,1
572,1202,20750,2019,9,5,5,3,14,105,3474.0,640,1,63,1,1,1
573,1203,12776,2019,9,2,5,5,17,131,6129.0,640,1,63,1,1,1
574,1204,80084,2019,8,3,5,3,12,86,2564.0,640,1,63,1,1,1
575,1205,4729,2019,9,2,1,5,21,163,426.0,640,1,63,1,1,1
576,1206,34649,2019,9,2,5,5,19,143,6554.0,640,1,63,1,1,1
577,1207,53903,2019,9,2,5,5,21,163,9037.0,640,1,63,1,1,1
578,1209,51818,2019,9,3,5,5,21,163,8938.0,640,1,63,1,1,1
579,1211,14599,2019,8,2,5,4,15,109,1434.0,640,1,63,1,1,1
580,1217,86765,2019,9,2,4,5,21,159,7494.0,640,1,63,1,1,1
581,1218,69257,2019,9,2,3,3,12,86,2564.0,640,1,63,1,1,1
582,1220,42830,2019,9,3,1,4,15,109,3750.0,640,1,63,1,1,1
583,1221,35233,2019,9,2,3,5,20,150,692.0,640,1,63,1,1,1
584,1223,80157,2019,9,3,5,5,17,135,6254.0,640,1,63,1,1,1
585,1225,81112,2019,1,2,5,5,19,142,6517.0,640,1,63,1,1,1
586,1227,4282,2019,9,2,5,3,14,101,3285.0,640,1,63,1,1,1
587,1228,27893,2019,9,2,5,5,20,150,6786.0,640,1,63,1,1,1
588,1231,42705,2019,9,5,5,5,19,145,6713.0,640,1,63,1,1,1
589,1232,30209,2019,9,2,4,3,12,82,2544.0,640,1,63,1,1,1
590,1234,85871,2019,9,2,5,4,15,109,535.0,640,1,63,1,1,1
591,1237,43720,2019,9,2,5,1,4,22,175.0,640,1,63,1,1,1
592,1239,66827,2019,9,2,5,3,13,93,2856.0,640,1,63,1,1,1
593,1240,64196,2019,9,4,5,2,8,51,2012.0,640,1,63,1,1,1
594,1243,4913,2019,9,4,5,5,17,132,6161.0,640,1,63,1,1,1
595,1246,81717,2019,9,2,4,5,20,157,7112.0,640,1,63,1,1,1
596,1250,18250,2019,8,2,5,5,17,135,583.0,640,1,63,1,1,1
597,1251,12413,2019,9,3,5,4,15,109,3687.0,640,1,63,1,1,1
598,1254,76890,2019,9,2,5,5,21,163,9009.0,640,1,63,1,1,1
599,1256,71885,2019,8,3,5,3,11,71,2372.0,640,1,63,1,1,1
600,1257,67101,2019,8,3,4,3,14,101,3140.0,640,1,63,1,1,1
601,1258,81111,2019,9,2,5,5,21,163,9037.0,640,1,63,1,1,1
602,1260,2741,2019,8,2,4,3,14,101,3285.0,640,1,63,1,1,1
603,1261,79371,2019,9,2,3,4,16,115,5487.0,640,1,63,1,1,1
604,1263,59264,2019,9,4,5,3,13,93,2731.0,640,1,63,1,1,1
605,1268,51721,2018,11,3,3,3,14,101,3285.0,640,1,63,1,1,1
606,1271,29808,2019,9,2,4,1,4,17,82.0,640,1,63,1,1,1
607,1272,65731,2019,9,5,4,2,8,51,1310.0,640,1,63,1,1,1
608,1275,23930,2019,8,4,4,3,14,101,3285.0,640,1,63,1,1,1
609,1276,55472,2019,9,2,4,5,21,163,8256.0,640,1,63,1,1,1
610,1278,16625,2019,9,2,4,3,13,93,2738.0,640,1,63,1,1,1
611,1280,39282,2019,8,5,1,2,9,55,2220.0,640,1,63,1,1,1
612,1281,761,2019,9,3,4,5,21,163,426.0,640,1,63,1,1,1
613,1282,23566,2019,9,4,5,4,15,109,4595.0,640,1,63,1,1,1
614,1284,51124,2019,8,4,5,4,15,109,3915.0,640,1,63,1,1,1
615,1286,11622,2019,9,2,4,3,13,93,2819.0,640,1,63,1,1,1
616,1287,34982,2019,8,3,4,5,21,159,7565.0,640,1,63,1,1,1
617,1288,11876,2019,7,2,5,4,15,109,4835.0,640,1,63,1,1,1
618,1289,58781,2019,8,2,5,3,12,80,2534.0,640,1,63,1,1,1
619,1290,52089,2019,8,3,5,5,21,163,8495.0,640,1,63,1,1,1
620,1291,31436,2019,8,2,5,3,14,107,3567.0,640,1,63,1,1,1
621,1292,5213,2019,8,2,5,5,21,162,7726.0,640,1,63,1,1,1
622,1293,68173,2019,8,3,4,4,15,109,1434.0,640,1,63,1,1,1
623,1294,26180,2019,8,3,5,5,21,163,8271.0,640,1,63,1,1,1
624,1295,72046,2019,8,2,5,4,15,109,3981.0,640,1,63,1,1,1
625,1297,62515,2019,7,4,5,3,13,93,2783.0,640,1,63,1,1,1
626,1298,7916,2019,8,3,3,4,15,109,1434.0,640,1,63,1,1,1
627,1302,70957,2019,8,2,5,5,20,151,6867.0,640,1,63,1,1,1
628,1303,57808,2019,8,2,5,2,8,51,1823.0,640,1,63,1,1,1
629,1304,77350,2019,8,2,5,2,8,51,1552.0,640,1,63,1,1,1
630,1305,2264,2019,8,2,5,3,12,89,2623.0,640,1,63,1,1,1
631,1306,80645,2019,8,2,4,5,21,163,8328.0,640,1,63,1,1,1
632,1307,80050,2019,8,2,5,2,8,51,1195.0,640,1,63,1,1,1
633,1312,80435,2019,8,2,3,5,21,159,7494.0,640,1,63,1,1,1
634,1317,22060,2019,7,2,2,5,21,158,7196.0,640,1,63,1,1,1
635,1319,78659,2019,8,3,5,5,21,163,5097.0,640,1,63,1,1,1
636,1327,52103,2019,8,3,3,5,21,163,426.0,640,1,63,1,1,1
637,1331,85713,2019,8,2,4,4,15,109,5216.0,640,1,63,1,1,1
638,1333,82285,2019,8,3,4,4,15,109,4330.0,640,1,63,1,1,1
639,1337,63748,2019,8,3,4,4,15,109,4940.0,640,1,63,1,1,1
640,1339,55456,2019,8,3,1,5,21,159,7494.0,640,1,63,1,1,1
641,1341,58994,2019,8,2,3,5,21,163,1743.0,640,1,63,1,1,1
642,1342,27097,2019,8,2,4,4,15,109,3973.0,640,1,63,1,1,1
643,1343,79002,2019,8,2,4,3,11,71,2351.0,640,1,63,1,1,1
644,1345,34766,2019,8,3,1,4,15,109,4367.0,640,1,63,1,1,1
645,1347,28119,2019,6,3,1,3,14,101,3098.0,640,1,63,1,1,1
646,1351,42680,2019,8,4,5,4,16,115,5642.0,640,1,63,1,1,1
647,1352,11281,2019,6,4,4,2,8,51,1552.0,640,1,63,1,1,1
648,1355,47255,2019,7,3,2,4,15,109,3687.0,640,1,63,1,1,1
649,1356,73379,2019,8,3,5,5,21,163,8783.0,640,1,63,1,1,1
650,1361,76660,2019,8,2,5,5,21,163,8970.0,640,1,63,1,1,1
651,1362,13759,2019,8,2,4,5,21,163,8258.0,640,1,63,1,1,1
652,1363,17245,2019,7,2,4,3,14,101,3285.0,640,1,63,1,1,1
653,1365,79903,2019,8,2,5,4,15,109,4940.0,640,1,63,1,1,1
654,1368,70222,2019,8,5,5,5,21,163,426.0,640,1,63,1,1,1
655,1373,31522,2019,8,2,4,5,21,162,7865.0,640,1,63,1,1,1
656,1376,58780,2019,8,3,5,3,12,89,2623.0,640,1,63,1,1,1
657,1379,80578,2019,8,4,5,3,12,84,2550.0,640,1,63,1,1,1
658,1381,51139,2019,8,2,5,5,21,163,1396.0,640,1,63,1,1,1
659,1382,14851,2019,8,4,4,4,16,115,178.0,640,1,63,1,1,1
660,1383,10499,2019,8,3,4,3,12,87,2584.0,640,1,63,1,1,1
661,1384,57930,2019,8,5,5,5,21,163,426.0,640,1,63,1,1,1
662,1385,64318,2019,8,2,3,5,21,163,5070.0,640,1,63,1,1,1
663,1389,66393,2019,8,4,5,3,14,108,3658.0,640,1,63,1,1,1
664,1392,15960,2019,8,2,5,4,16,115,5487.0,640,1,63,1,1,1
665,1394,15775,2019,8,4,5,2,8,51,1804.0,640,1,63,1,1,1
666,1395,6846,2019,8,2,5,3,12,88,2604.0,640,1,63,1,1,1
667,1396,50234,2019,8,3,5,4,15,109,390.0,640,1,63,1,1,1
668,1397,65159,2019,8,3,4,5,21,163,337.0,640,1,63,1,1,1
669,1400,38796,2019,8,2,4,5,21,159,7413.0,640,1,63,1,1,1
670,1401,57358,2019,8,4,4,5,21,163,743.0,640,1,63,1,1,1
671,1402,19887,2019,8,2,4,4,16,115,5637.0,640,1,63,1,1,1
672,1403,27059,2019,8,2,4,5,21,163,426.0,640,1,63,1,1,1
673,1404,9075,2019,8,2,5,5,21,163,8799.0,640,1,63,1,1,1
674,1407,67499,2018,10,4,4,5,17,125,5892.0,640,1,63,1,1,1
675,1411,59,2019,8,2,5,5,20,150,692.0,640,1,63,1,1,1
676,1412,50523,2019,8,4,5,5,21,163,426.0,640,1,63,1,1,1
677,1413,72559,2019,4,2,5,5,21,163,2056.0,640,1,63,1,1,1
678,1416,42651,2019,7,3,4,5,21,162,7748.0,640,1,63,1,1,1
679,1417,6544,2019,8,2,5,2,9,54,2207.0,640,1,63,1,1,1
680,1418,66675,2019,8,3,5,5,20,155,7017.0,640,1,63,1,1,1
681,1419,31593,2019,8,4,4,4,16,115,390.0,640,1,63,1,1,1
682,1421,5318,2019,8,4,3,2,8,48,545.0,640,1,63,1,1,1
683,1422,19206,2019,8,2,5,4,15,109,1434.0,640,1,63,1,1,1
684,1423,44008,2019,8,2,4,2,8,51,279.0,640,1,63,1,1,1
685,1424,28682,2019,8,2,4,5,20,150,692.0,640,1,63,1,1,1
686,1425,70412,2019,8,2,5,5,21,163,5206.0,640,1,63,1,1,1
687,1428,55780,2019,8,2,4,4,15,109,535.0,640,1,63,1,1,1
688,1429,67768,2019,8,3,4,5,21,160,7586.0,640,1,63,1,1,1
689,1431,50652,2019,8,3,4,3,12,89,2623.0,640,1,63,1,1,1
690,1433,59524,2019,6,4,5,3,13,93,2835.0,640,1,63,1,1,1
691,1434,58087,2019,8,2,2,3,14,101,3013.0,640,1,63,1,1,1
692,1435,78026,2019,8,3,5,5,20,157,7172.0,640,1,63,1,1,1
693,1436,41071,2019,8,4,5,3,11,71,2385.0,640,1,63,1,1,1
694,1439,79943,2019,6,2,4,2,8,51,453.0,640,1,63,1,1,1
695,1440,62240,2019,8,2,5,3,14,106,3551.0,640,1,63,1,1,1
696,1441,50470,2019,8,4,5,5,21,163,426.0,640,1,63,1,1,1
697,1442,25915,2019,8,2,5,4,15,109,535.0,640,1,63,1,1,1
698,1443,65508,2019,7,4,5,5,20,157,7112.0,640,1,63,1,1,1
699,1444,29075,2019,8,5,4,3,14,101,3152.0,640,1,63,1,1,1
700,1447,63011,2019,8,3,5,5,21,159,7500.0,640,1,63,1,1,1
701,1453,10820,2019,8,4,5,3,14,101,3128.0,640,1,63,1,1,1
702,1454,72036,2019,8,5,5,4,15,109,5374.0,640,1,63,1,1,1
703,1455,50334,2019,6,2,4,3,14,101,3013.0,640,1,63,1,1,1
704,1457,53133,2019,7,3,5,4,16,115,5487.0,640,1,63,1,1,1
705,1459,85502,2019,8,2,4,2,9,54,2175.0,640,1,63,1,1,1
706,1460,45561,2019,7,2,4,5,21,163,8219.0,640,1,63,1,1,1
